Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures,hsdes_link,axon_link,Errors
bd72bc4b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/bd72bc4b-3d87-4afc-98de-65674c06980b,jf04wvaw5477,PreBoot,7e899eff-b43a-4d98-81fd-233b61f4b883,MMX,bd72bc4b-3d87-4afc-98de-65674c06980b,,https://axonsv.app.intel.com/apps/record-viewer/7e899eff-b43a-4d98-81fd-233b61f4b883,"['SW.FW', 'HW.MCE.UBOX', 'HW.MCE.PUNIT']",,,None
3598a55d,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/3598a55d-d7c1-452e-8559-79e52edbe34d,ba05wvaw0157,Test,51ec0e5d-2ef3-438b-b5cb-aba2cef2d7ef,si_hearbeat_x3,3598a55d-d7c1-452e-8559-79e52edbe34d,,https://axonsv.app.intel.com/apps/record-viewer/51ec0e5d-2ef3-438b-b5cb-aba2cef2d7ef,"['HW.ERR', 'HW', 'HW.CORR']",,,None
038e59a8,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/038e59a8-1273-42c2-8472-c264782c55c3,ba05wvaw0045,Test,4ce6e95e-4356-93bb-b5b5-1c80557c9da8,RDT_Mesh,038e59a8-1273-42c2-8472-c264782c55c3,,https://axonsv.app.intel.com/apps/record-viewer/4ce6e95e-4356-93bb-b5b5-1c80557c9da8,"['HW', 'HW.CORR', 'HW.ERR']",,,None
a0440597,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/a0440597-e81c-473c-a768-96e3052e5e24,ba05wvaw0114,Test,File not found,IFWI_GNR_AP_DF_B0,a0440597-e81c-473c-a768-96e3052e5e24,,https://axonsv.app.intel.com/apps/record-viewer/27a986a4-33cb-4b96-b548-c883504c696d,"['HW', 'HW.MCE', 'HW.MCE.UBOX', 'HW.CORR', 'HW.ERR', 'HW.MCE.DCU', 'HW.MCE.IIO']",,,None
1c5226e4,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1c5226e4-7d8f-48cc-ae72-fcf2c2725cdd,jf04wvaw5335,Test,File not found;RAS Test error,Reset,1c5226e4-7d8f-48cc-ae72-fcf2c2725cdd,16024220479.0,https://axonsv.app.intel.com/apps/record-viewer/4387ff0a-c1a8-479b-8393-cdd9405654e0,"['HW.CORR', 'HW.MCE.PCU', 'HW.ERR', 'HW.MCE.PUNIT', 'HW', 'HW.CFG.ERR', 'HW.MCE']",,,None
2a6bb0af,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/2a6bb0af-4af4-4613-ba44-827872a5b2be,ba05wvaw0129,Test,0531f18e-cdb6-4824-9d61-d7b24f0cb3df,Reset,2a6bb0af-4af4-4613-ba44-827872a5b2be,16024489173.0,https://axonsv.app.intel.com/apps/record-viewer/0531f18e-cdb6-4824-9d61-d7b24f0cb3df,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024489173,https://axon.intel.com/app/view/0531f18e-cdb6-4824-9d61-d7b24f0cb3df,None
b9a3daed,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/b9a3daed-47e5-4d44-a88c-6bbad82d56e6,ba05wvaw0113,PreTest,File not found,Concurrency,b9a3daed-47e5-4d44-a88c-6bbad82d56e6,,,[],,,None
dd536562,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/dd536562-9fa7-44c4-a8ac-c48a44aab1e6,ba05wvaw0100,Test,10a306fe-651d-42d8-a687-19072cb4547b,Reset,dd536562-9fa7-44c4-a8ac-c48a44aab1e6,16024757659.0,https://axonsv.app.intel.com/apps/record-viewer/10a306fe-651d-42d8-a687-19072cb4547b,"['HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024757659,https://axon.intel.com/app/view/10a306fe-651d-42d8-a687-19072cb4547b,None
8a977584,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/8a977584-de85-4ce9-8bcb-c9ece4fcc417,ba05wvaw0134,PostTest,cff32479-14ff-42b2-843a-5d271d3ba4db,Accelerator,8a977584-de85-4ce9-8bcb-c9ece4fcc417,,https://axonsv.app.intel.com/apps/record-viewer/cff32479-14ff-42b2-843a-5d271d3ba4db,"['HW.ERR', 'HW', 'HW.CORR']",,,None
22e402df,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/22e402df-ffff-47c4-a47b-d89691df84a1,ba05wvaw0074,Test,e1f14678-62b8-458c-9264-3b011dfba920,Concurrency,22e402df-ffff-47c4-a47b-d89691df84a1,,https://axonsv.app.intel.com/apps/record-viewer/e1f14678-62b8-458c-9264-3b011dfba920,"['HW', 'HW.MCE', 'HW.ERR', 'HW.CORR', 'HW.MCE.CHA', 'HW.MCE.MLC']",,,"['Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x1f', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x17', 'LOCK Hard Hang, did not return to idle in 1s']"
0bb1db57,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0bb1db57-4214-4112-aac8-3d6efd853d3c,jf04wvaw5143,Test,cd73acb3-8c52-49eb-82c9-35c729866ce3,Reset,0bb1db57-4214-4112-aac8-3d6efd853d3c,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/cd73acb3-8c52-49eb-82c9-35c729866ce3,"['HW.ERR', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024760157,https://axon.intel.com/app/view/cd73acb3-8c52-49eb-82c9-35c729866ce3,None
1d385644,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1d385644-bbd9-4af8-803f-07c450095554,jf04wvaw5321,Test,a912762a-9914-fbef-42cf-f03f14133655,Reset,1d385644-bbd9-4af8-803f-07c450095554,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/a912762a-9914-fbef-42cf-f03f14133655,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']",,,None
4fe49074,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4fe49074-4fe6-4f43-bd0e-0552bff86458,jf04wvaw5088,PostTest,b80ae0f0-9a92-328f-73b0-83b520c7e7b1,CXL,4fe49074-4fe6-4f43-bd0e-0552bff86458,,https://axonsv.app.intel.com/apps/record-viewer/b80ae0f0-9a92-328f-73b0-83b520c7e7b1,"['HW', 'HW.CORR', 'HW.ERR']",,,None
0b2d6b17,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0b2d6b17-e3c1-4d8b-81e9-03141dbaf28b,jf04wvaw5475,Test,58063271-ace9-4726-8be7-c692f6d9ada6,Reset,0b2d6b17-e3c1-4d8b-81e9-03141dbaf28b,16024102833.0,https://axonsv.app.intel.com/apps/record-viewer/58063271-ace9-4726-8be7-c692f6d9ada6,"['HW.ERR', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024102833,https://axon.intel.com/app/view/58063271-ace9-4726-8be7-c692f6d9ada6,None
ab76fb78,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ab76fb78-f273-47fd-84c2-56321811902d,ba05wvaw0028,Test,a95146cb-7632-4335-b22c-5a6bd8819e64,PM,ab76fb78-f273-47fd-84c2-56321811902d,,https://axonsv.app.intel.com/apps/record-viewer/a95146cb-7632-4335-b22c-5a6bd8819e64,"['HW.ERR', 'HW', 'HW.CORR']",,,None
8ef51e10,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/8ef51e10-4df2-45bd-bc7e-94c9f49cabf4,ba05wvaw0129,Test,3051a823-f8d1-4b78-808d-ca8f8eb03c83,Mesh,8ef51e10-4df2-45bd-bc7e-94c9f49cabf4,,https://axonsv.app.intel.com/apps/record-viewer/3051a823-f8d1-4b78-808d-ca8f8eb03c83,"['HW.ERR', 'HW.MCE.UPI', 'HW.CFG.ERR', 'HW.MCE.MLC', 'HW', 'HW.MCE.PCU', 'HW.KNOWN_ISSUE', 'HW.MCE.PUNIT', 'HW.MCE.CHA', 'HW.MCE', 'HW.CORR']",,,"['Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9', 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x1f']"
ba2d7a39,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ba2d7a39-f3c9-4812-b6d2-2cd509e54752,ba05wvaw0045,Test,94aca353-0830-44b4-a453-1c95ea763a3f,Reset,ba2d7a39-f3c9-4812-b6d2-2cd509e54752,16024808582.0,https://axonsv.app.intel.com/apps/record-viewer/94aca353-0830-44b4-a453-1c95ea763a3f,[],https://hsdes.intel.com/appstore/article/#/16024808582,https://axon.intel.com/app/view/94aca353-0830-44b4-a453-1c95ea763a3f,None
09d134e4,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/09d134e4-a23c-4f7f-8f63-ad1787cf8c29,ba05wvaw0114,Test,324791fc-a259-4ca5-ac64-531d0791aac1,IFWI_GNR_AP_DF_B0,09d134e4-a23c-4f7f-8f63-ad1787cf8c29,,https://axonsv.app.intel.com/apps/record-viewer/324791fc-a259-4ca5-ac64-531d0791aac1,"['HW.ERR', 'HW.MCE.UBOX', 'HW', 'HW.MCE.IIO', 'HW.MCE.DCU', 'HW.MCE', 'HW.CORR']",,,"['mscod: MCE when MCIP bit is set-Error signaled by the core and logged in Ubox. Check the core for more details.', 'mscod: MCE when MCIP bit is set-Error signaled by the core and logged in Ubox. Check the core for more details.']"
7989da52,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/7989da52-5ff0-4782-bf3d-313bb98b73a2,jf04wvaw5022,Test,d9ed133e-0e61-c6a6-e70d-8d18e9d005a8,Memory,7989da52-5ff0-4782-bf3d-313bb98b73a2,22020302574.0,https://axonsv.app.intel.com/apps/record-viewer/d9ed133e-0e61-c6a6-e70d-8d18e9d005a8,"['HW.CORR', 'HW.ERR', 'HW']",,,None
d3f47183,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d3f47183-5a55-4172-bde0-74ddde0960ec,ba05wvaw0139,Test,29415964-092c-476d-85eb-d61b1ed113ae,CXL,d3f47183-5a55-4172-bde0-74ddde0960ec,,https://axonsv.app.intel.com/apps/record-viewer/29415964-092c-476d-85eb-d61b1ed113ae,"['HW.ERR', 'HW', 'HW.CORR']",,,None
e154cde0,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e154cde0-6ff9-43e9-8e5e-5c78a3f84c78,ba05wvaw0028,PostTest,9ff1fdbd-4135-47d9-bf6b-9662d06c8014,Mesh,e154cde0-6ff9-43e9-8e5e-5c78a3f84c78,16024731082.0,https://axonsv.app.intel.com/apps/record-viewer/9ff1fdbd-4135-47d9-bf6b-9662d06c8014,"['HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024731082,https://axon.intel.com/app/view/9ff1fdbd-4135-47d9-bf6b-9662d06c8014,None
d8b791e2,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d8b791e2-a6ba-4444-b711-7c31a91590f6,ba05wvaw0074,PostTest,48f749ff-40cb-4026-a243-a790709e7d32,Concurrency,d8b791e2-a6ba-4444-b711-7c31a91590f6,,https://axonsv.app.intel.com/apps/record-viewer/48f749ff-40cb-4026-a243-a790709e7d32,"['HW.CORR', 'HW', 'HW.ERR']",,,None
ef4ad7b1,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ef4ad7b1-091d-42dc-8ecb-a8d2e2c39c73,ba05wvaw0167,RebootStation,b71c6a85-8dc8-4156-ac90-5df503cb453d,si_hearbeat_x3,ef4ad7b1-091d-42dc-8ecb-a8d2e2c39c73,,https://axonsv.app.intel.com/apps/record-viewer/b71c6a85-8dc8-4156-ac90-5df503cb453d,"['HW', 'SW.FW']",,,None
9c076aec,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/9c076aec-7215-47a2-bfbb-734c26ca7c67,ba05wvaw0064,Test,aa531b2f-5bda-4d1e-848f-c8f40ca42b6c,CXL,9c076aec-7215-47a2-bfbb-734c26ca7c67,,https://axonsv.app.intel.com/apps/record-viewer/aa531b2f-5bda-4d1e-848f-c8f40ca42b6c,"['HW.ERR', 'HW', 'HW.CORR']",,,None
c4f86d7a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c4f86d7a-07bd-46ae-9557-1a45a458fb41,ba05wvaw0045,Test,2c8e0b61-b08e-4492-8abf-dc5ff9f9667b,Reset,c4f86d7a-07bd-46ae-9557-1a45a458fb41,,https://axonsv.app.intel.com/apps/record-viewer/2c8e0b61-b08e-4492-8abf-dc5ff9f9667b,"['HW.CORR', 'HW', 'HW.ERR']",,,None
452ec5e9,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/452ec5e9-d691-41f0-a81c-63d54f3e7e35,ba05wvaw0118,Test,00eda2b6-06ee-4d05-97a1-b836ef692c40,Reset,452ec5e9-d691-41f0-a81c-63d54f3e7e35,16024819076.0,https://axonsv.app.intel.com/apps/record-viewer/00eda2b6-06ee-4d05-97a1-b836ef692c40,"['SW.FW', 'HW']",https://hsdes.intel.com/appstore/article/#/16024819076,https://axon.intel.com/app/view/00eda2b6-06ee-4d05-97a1-b836ef692c40,None
e021ac4b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e021ac4b-2bb0-48e1-88e2-aff59f031456,ba05wvaw0070,Test,94887a37-cd99-4f56-a80b-0d723969e3f3,Memory,e021ac4b-2bb0-48e1-88e2-aff59f031456,22020302574.0,https://axonsv.app.intel.com/apps/record-viewer/94887a37-cd99-4f56-a80b-0d723969e3f3,"['HW.CORR', 'HW', 'HW.MCE.IMC']",https://hsdes.intel.com/appstore/article/#/22020302574,https://axon.intel.com/app/view/94887a37-cd99-4f56-a80b-0d723969e3f3,None
93f4634c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/93f4634c-a72d-4827-bdf4-406cc367e065,ba05wvaw0141,PreBoot,88482306-de09-48b0-902c-c626e98a714c,Mesh,93f4634c-a72d-4827-bdf4-406cc367e065,,https://axonsv.app.intel.com/apps/record-viewer/88482306-de09-48b0-902c-c626e98a714c,"['HW.CORR', 'HW.ERR', 'HW']",,,None
0d64af34,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0d64af34-8e4c-45a0-a475-c8daf53b785f,jf04wvaw5468,Test,58157caf-477c-401f-834f-3833cf000337,Reset,0d64af34-8e4c-45a0-a475-c8daf53b785f,,https://axonsv.app.intel.com/apps/record-viewer/58157caf-477c-401f-834f-3833cf000337,"['HW.CORR', 'HW', 'HW.ERR']",,,None
9a7a2c93,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/9a7a2c93-796d-41d0-a05e-1ff85bbea7cc,jf04wvaw5475,Test,08d46426-1f0f-48ea-aba3-d9bc7c98d44a,Reset,9a7a2c93-796d-41d0-a05e-1ff85bbea7cc,16024102833.0,https://axonsv.app.intel.com/apps/record-viewer/08d46426-1f0f-48ea-aba3-d9bc7c98d44a,"['HW.CORR', 'HW.ERR', 'HW']",https://hsdes.intel.com/appstore/article/#/16024102833,https://axon.intel.com/app/view/08d46426-1f0f-48ea-aba3-d9bc7c98d44a,None
e4d107ec,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e4d107ec-415b-481d-8c88-435269683a20,jf04wvaw5094,Test,70c9b0c1-7486-4439-bb30-cd5fa4c34614,MMX,e4d107ec-415b-481d-8c88-435269683a20,,https://axonsv.app.intel.com/apps/record-viewer/70c9b0c1-7486-4439-bb30-cd5fa4c34614,"['HW.MCE.PUNIT', 'HW.MCE.PCU', 'HW.ERR', 'HW.KNOWN_ISSUE', 'HW.MCE.IMC', 'HW.MCE', 'HW.CORR', 'HW']",,,None
0a395e5e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0a395e5e-562f-406f-8463-de3bdab37059,ba05wvaw0064,RebootStation,fa85d41a-1c46-4e9e-9f40-b369d413d37d,Mesh,0a395e5e-562f-406f-8463-de3bdab37059,,https://axonsv.app.intel.com/apps/record-viewer/fa85d41a-1c46-4e9e-9f40-b369d413d37d,"['HW', 'SW.FW']",,,None
6fd0af7a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/6fd0af7a-fc50-4616-a855-ed1da603f824,jf04wvaw5022,Test,c89ed3ea-d209-4870-8cbd-b82036d13d92,Mesh,6fd0af7a-fc50-4616-a855-ed1da603f824,,https://axonsv.app.intel.com/apps/record-viewer/c89ed3ea-d209-4870-8cbd-b82036d13d92,"['HW.CORR', 'HW', 'HW.ERR']",,,None
030a7022,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/030a7022-b74a-447c-8072-088bbae7ed78,ba05wvaw0074,PostTest,394e9f4f-0054-4bda-9291-ea1723cbea97,Mesh,030a7022-b74a-447c-8072-088bbae7ed78,16024715370.0,https://axonsv.app.intel.com/apps/record-viewer/394e9f4f-0054-4bda-9291-ea1723cbea97,"['HW', 'HW.CORR', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16024715370,https://axon.intel.com/app/view/394e9f4f-0054-4bda-9291-ea1723cbea97,None
bd353842,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/bd353842-5ed3-4344-a2f5-ad63ef52b36c,ba05wvaw0118,Test,384139f8-e368-43d6-94f0-b77836c7eed6,Memory,bd353842-5ed3-4344-a2f5-ad63ef52b36c,22020303731.0,https://axonsv.app.intel.com/apps/record-viewer/384139f8-e368-43d6-94f0-b77836c7eed6,"['HW.ERR', 'HW.MCE.B2CMI', 'HW.MCE.IMC', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/22020303731,https://axon.intel.com/app/view/384139f8-e368-43d6-94f0-b77836c7eed6,None
0ab6ee1f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0ab6ee1f-b217-4557-b324-dbe0fd7ff7fe,jf04wvaw5468,Test,cd370f27-58f6-4250-b6a3-2b87e57a2d28,Concurrency,0ab6ee1f-b217-4557-b324-dbe0fd7ff7fe,16024832552.0,https://axonsv.app.intel.com/apps/record-viewer/cd370f27-58f6-4250-b6a3-2b87e57a2d28,"['HW.CORR', 'HW.ERR', 'HW']",https://hsdes.intel.com/appstore/article/#/16024832552,https://axon.intel.com/app/view/cd370f27-58f6-4250-b6a3-2b87e57a2d28,None
ec21a92c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ec21a92c-5705-42bd-89da-6ca1dc0f0df6,ba05wvaw0035,Test,98aa3650-6a18-03b9-05e2-d41428d512db,Reset-Matrix,ec21a92c-5705-42bd-89da-6ca1dc0f0df6,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/98aa3650-6a18-03b9-05e2-d41428d512db,"['HW.CORR', 'HW.ERR', 'HW', 'HW.MCE.MLC']",https://hsdes.intel.com/appstore/article/#/16024760157,https://axon.intel.com/app/view/98aa3650-6a18-03b9-05e2-d41428d512db,
48b2a4bb,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/48b2a4bb-060f-4525-b3b1-41ed1e069d0d,ba05wvaw0147,PreBoot,0a1f42d3-53ff-4dc1-a7d0-a7c30f03239d,Security,48b2a4bb-060f-4525-b3b1-41ed1e069d0d,,https://axonsv.app.intel.com/apps/record-viewer/0a1f42d3-53ff-4dc1-a7d0-a7c30f03239d,"['HW.CORR', 'HW.KNOWN_ISSUE', 'HW.ERR', 'HW']",,,None
1b560ab4,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1b560ab4-d977-40d2-a848-6feb3b7e1e6c,ba05wvaw0028,RebootStation,356d5baf-fc05-44b2-8ed1-0a59423dfc27,Concurrency,1b560ab4-d977-40d2-a848-6feb3b7e1e6c,,https://axonsv.app.intel.com/apps/record-viewer/356d5baf-fc05-44b2-8ed1-0a59423dfc27,"['HW', 'SW.FW']",,,None
4b7ebb72,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4b7ebb72-33a6-49f6-8459-e2de1c3a41a8,ba05wvaw0113,Test,fallback_generic_signature: base_mctp: Ripping the MCTP broadcast targets as they cause false verify failures when Ardenrand does MCTP.;is_rocket_fail;Rocket Failure Details: 41295 ardenPostMsi 3;File not found,Virtualization,4b7ebb72-33a6-49f6-8459-e2de1c3a41a8,,https://axonsv.app.intel.com/apps/record-viewer/d58a8c98-95c6-00b6-f3ef-120b54bc79d7,"['HW.ERR', 'HW', 'HW.CORR']",,,None
0dfe29ee,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0dfe29ee-8357-418c-8de4-3ac0b889ee82,ba05wvaw0045,PostTest,a1b5cac1-6edb-4bfd-a30a-8f0543516fd8,CXL,0dfe29ee-8357-418c-8de4-3ac0b889ee82,22020294766.0,https://axonsv.app.intel.com/apps/record-viewer/a1b5cac1-6edb-4bfd-a30a-8f0543516fd8,"['HW.ERR', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/22020294766,https://axon.intel.com/app/view/a1b5cac1-6edb-4bfd-a30a-8f0543516fd8,None
502b865b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/502b865b-a560-4618-819d-01122b8d0b40,ba05wvaw0074,Test,a7a3bd96-c1e9-4939-ba0e-ab4580bc5f92,Accelerator,502b865b-a560-4618-819d-01122b8d0b40,,https://axonsv.app.intel.com/apps/record-viewer/a7a3bd96-c1e9-4939-ba0e-ab4580bc5f92,"['HW', 'HW.CORR']",,,None
75c55ee7,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/75c55ee7-f31b-4117-a5e0-fcfc186ccf4a,ba05wvaw0167,RebootStation,6f4bb91d-c5c1-4632-b153-b81d0a328212,si_hearbeat_x3,75c55ee7-f31b-4117-a5e0-fcfc186ccf4a,,https://axonsv.app.intel.com/apps/record-viewer/6f4bb91d-c5c1-4632-b153-b81d0a328212,"['HW', 'SW.FW']",,,None
d6c7cccf,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d6c7cccf-fc49-4cf4-9148-4519dc9d42a3,jf04wvaw5094,Test,cb8bcc41-1483-4940-983b-1d4126a5db1d,MMX,d6c7cccf-fc49-4cf4-9148-4519dc9d42a3,,https://axonsv.app.intel.com/apps/record-viewer/cb8bcc41-1483-4940-983b-1d4126a5db1d,"['HW.ERR', 'HW', 'HW.MCE', 'HW.MCE.IMC', 'HW.MCE.PCU', 'HW.MCE.PUNIT', 'HW.CORR']",,,None
7bc6f66f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/7bc6f66f-d2c5-45a6-9847-556232891f17,ba05wvaw0073,Test,734d3b24-0d27-4118-8e97-142839330ba3,Virtualization,7bc6f66f-d2c5-45a6-9847-556232891f17,16024549700.0,https://axonsv.app.intel.com/apps/record-viewer/734d3b24-0d27-4118-8e97-142839330ba3,"['HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024549700,https://axon.intel.com/app/view/734d3b24-0d27-4118-8e97-142839330ba3,None
0488da69,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0488da69-d8f2-4e5a-8036-6e972a8628b4,jf04wvaw5005,Test,e0d6c07e-4c1a-40ba-84dc-226c9b16ea8a,Security,0488da69-d8f2-4e5a-8036-6e972a8628b4,,https://axonsv.app.intel.com/apps/record-viewer/e0d6c07e-4c1a-40ba-84dc-226c9b16ea8a,"['HW.ERR', 'HW', 'HW.CORR']",,,None
64211491,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/64211491-a241-46de-9518-30162b83d9a7,ba05wvaw0117,Test,5b3f4a14-3258-402b-9523-b72062667db0,CXL,64211491-a241-46de-9518-30162b83d9a7,,https://axonsv.app.intel.com/apps/record-viewer/5b3f4a14-3258-402b-9523-b72062667db0,"['HW.ERR', 'HW', 'HW.CORR']",,,None
1c72c273,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1c72c273-1c16-47ff-a3c1-97d987a37c25,ba05wvaw0117,PreBoot,443f6838-8332-476c-a169-509743f0003f,CXL,1c72c273-1c16-47ff-a3c1-97d987a37c25,,https://axonsv.app.intel.com/apps/record-viewer/443f6838-8332-476c-a169-509743f0003f,"['HW.ERR', 'HW', 'HW.CORR']",,,None
2891bb4e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/2891bb4e-8750-4798-888d-402d530d1010,jf04wvaw5022,Test,4d502c2d-e7bd-472e-8c83-40323e6259c3,Reset,2891bb4e-8750-4798-888d-402d530d1010,16024102833.0,https://axonsv.app.intel.com/apps/record-viewer/4d502c2d-e7bd-472e-8c83-40323e6259c3,"['HW.ERR', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024102833,https://axon.intel.com/app/view/4d502c2d-e7bd-472e-8c83-40323e6259c3,None
8f08969b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/8f08969b-cc1c-4f81-a180-266e41bc2bf7,ba05wvaw0139,Test,06603590-1481-f65c-dd62-6c4b2d27b54f,Security,8f08969b-cc1c-4f81-a180-266e41bc2bf7,,https://axonsv.app.intel.com/apps/record-viewer/06603590-1481-f65c-dd62-6c4b2d27b54f,"['HW.CORR', 'HW', 'HW.ERR']",,,None
75c6b06e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/75c6b06e-55ad-421e-af89-ed1a9e834148,jf04wvaw5005,Test,110dd433-9d6f-7390-80c2-4a700273b557,Security,75c6b06e-55ad-421e-af89-ed1a9e834148,,https://axonsv.app.intel.com/apps/record-viewer/110dd433-9d6f-7390-80c2-4a700273b557,"['HW.ERR', 'HW', 'HW.CORR']",,,None
6e928330,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/6e928330-4e5e-4cfc-8073-ad1eea61cb11,jf04wvaw5468,Test,078e4b33-cd0c-d487-c271-8da058d0b866,Security,6e928330-4e5e-4cfc-8073-ad1eea61cb11,,https://axonsv.app.intel.com/apps/record-viewer/078e4b33-cd0c-d487-c271-8da058d0b866,"['HW.CORR', 'HW', 'HW.ERR']",,,None
acdd9a37,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/acdd9a37-1ce7-48cc-8d8b-756eae94584d,ba05wvaw0147,Test,686b43cc-926e-0aee-0615-c86c381b940d,Security,acdd9a37-1ce7-48cc-8d8b-756eae94584d,,https://axonsv.app.intel.com/apps/record-viewer/686b43cc-926e-0aee-0615-c86c381b940d,"['HW.ERR', 'HW.MCE.MLC', 'HW', 'HW.MCE.PCU', 'HW.MCE.PUNIT', 'HW.MCE', 'HW.CORR']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0']
1e83c8bd,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1e83c8bd-5d25-48f9-b875-da0b33895148,ba05wvaw0073,Test,81c15a28-5d27-4f40-ae3a-73e5fc8cc70c,Security,1e83c8bd-5d25-48f9-b875-da0b33895148,,https://axonsv.app.intel.com/apps/record-viewer/81c15a28-5d27-4f40-ae3a-73e5fc8cc70c,"['HW', 'HW.CORR']",,,None
